split,task_mode_true,model_id,step,mode,mean_mode_prob,mean_gain,median_gain,top1_rate,selected_rate,productive_rate,count
pilot,topk_stress,gpt-5.3-codex,3,summaries,0.07,-1.47462268018294,-1.47462268018294,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,3,topk,0.32,-0.6168726808869669,-0.6168726808869669,1.0,1.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,4,caching,0.13,-0.24818945846862672,-0.24818945846862672,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,4,indexing,0.17,-0.0286612275397794,-0.0286612275397794,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,4,layout,0.33,0.5995751976790591,0.5995751976790591,1.0,1.0,1.0,1
pilot,topk_stress,gpt-5.3-codex,4,micro,0.09,-0.2382421510761933,-0.2382421510761933,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,4,summaries,0.05,-0.03972967042832842,-0.03972967042832842,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex,4,topk,0.23,0.48232846898360826,0.48232846898360826,0.0,0.0,0.0,1
pilot,topk_stress,gpt-5.3-codex-spark,1,caching,0.17363636363636364,-0.051117992292214254,-0.051117992292214254,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,1,indexing,0.1990909090909091,0.6807602509482031,0.6807602509482031,0.0,0.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,1,layout,0.07954545454545454,0.6309210831570894,0.6309210831570894,0.0,0.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,1,micro,0.10454545454545455,-0.009850388561374435,-0.009850388561374435,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,1,summaries,0.1568181818181818,-0.7327789568659739,-0.7327789568659739,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,1,topk,0.2863636363636364,-0.5041967137122817,-0.5041967137122817,1.0,1.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,2,caching,0.185,-0.008027096599625472,-0.008027096599625472,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,2,indexing,0.21500000000000002,0.2605702051354109,0.2605702051354109,0.0,0.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,2,layout,0.09,0.2130852350723118,0.2130852350723118,0.0,0.0,0.5,2
pilot,topk_stress,gpt-5.3-codex-spark,2,micro,0.08499999999999999,-0.006834626754412709,-0.006834626754412709,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,2,summaries,0.16499999999999998,-0.9903676046960252,-0.9903676046960252,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,2,topk,0.26,0.001516214638881852,0.001516214638881852,1.0,1.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,3,caching,0.17727272727272728,-0.030676116743464654,-0.030676116743464654,0.0,0.0,0.0,2
pilot,topk_stress,gpt-5.3-codex-spark,3,indexing,0.22454545454545455,0.5066305380015017,0.5066305380015017,0.5,0.5,1.0,2
pilot,topk_stress,gpt-5.3-codex-spark,3,layout,0.09681818181818183,0.41973400118253157,0.41973400118253157,0.0,0.0,0.0,2
